"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","nFORCE__Group__c","nFORCE__Is_Hidden__c","nFORCE__Order__c","nFORCE__Parent_Route__c","nFORCE__Route__c","nFORCE__lookupKey__c","nPortal__Is_Portal_Enabled__c","nFORCE__Orchestration_Step__c","nPortal__OA_Auto_Decision_Required__c","nPortal__OA_Business_Credit_Pull_Required__c","nFORCE__Has_Visibility_Criteria__c","nFORCE__Is_Default_Context_Child__c","nFORCE__Is_Forward_Navigation_Disabled__c","nFORCE__Question_Group__c","nFORCE__Visibility_Criteria__c","Route_App_Name__c","Route_Screen__c","nFORCE__Conditional_Display_Criteria__c","nPortal__OA_Credit_Pull_Required__c","wmx_module__c","nFORCE__Primary_Button_Text__c"
"a2D6g0000000mk8EAA","0056g000003hlBjAAI","","0067","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRsEAI","false","9500070.0","","a2E6g0000001aYDEAY","a2D6g0000000mk8EAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mk9EAA","0056g000003hlBjAAI","","0068","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRrEAI","false","9500070.0","","a2E6g0000001aYDEAY","a2D6g0000000mk9EAA","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mkAEAQ","0056g000003hlBjAAI","","0069","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRqEAI","false","9500070.0","","a2E6g0000001aYDEAY","a2D6g0000000mkAEAQ","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mkBEAQ","0056g000003hlBjAAI","","0070","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRtEAI","false","9500070.0","","a2E6g0000001aYDEAY","a2D6g0000000mkBEAQ","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Approval / Loan Committee""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Processing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Doc Prep""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""E""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Post Closing Review""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""F""}}{{COND=""F"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mkCEAQ","0056g000003hlBjAAI","","0072","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:06:37.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRuEAI","false","1100.0","a2E6g0000001aa0EAA","a2E6g0000001aZpEAI","19721586894797454","false","","false","false","false","false","false","","","","","{{IF=""A OR B""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Booked""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Complete""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mkDEAQ","0056g000003hlBjAAI","","0074","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRrEAI","false","1090.0","a2E6g0000001aa0EAA","a2E6g0000001aZpEAI","a2D6g0000000mkDEAQ","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mkEEAQ","0056g000003hlBjAAI","","0075","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRqEAI","false","1120.0","a2E6g0000001aa0EAA","a2E6g0000001aZpEAI","a2D6g0000000mkEEAQ","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkFEAQ","0056g000003hlBjAAI","","0077","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:06:37.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRuEAI","false","2510.0","a2E6g0000001aa9EAA","a2E6g0000001aa9EAA","16141586894797454","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkGEAQ","0056g000003hlBjAAI","","0078","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRsEAI","false","10.0","a2E6g0000001aa9EAA","a2E6g0000001aa9EAA","a2D6g0000000mkGEAQ","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkHEAQ","0056g000003hlBjAAI","","0079","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRrEAI","false","10.0","a2E6g0000001aa9EAA","a2E6g0000001aa9EAA","a2D6g0000000mkHEAQ","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkIEAQ","0056g000003hlBjAAI","","0080","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRqEAI","false","10.0","a2E6g0000001aa9EAA","a2E6g0000001aa9EAA","a2D6g0000000mkIEAQ","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkJEAQ","0056g000003hlBjAAI","","0081","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRtEAI","false","10.0","a2E6g0000001aa9EAA","a2E6g0000001aa9EAA","a2D6g0000000mkJEAQ","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkKEAQ","0056g000003hlBjAAI","","0082","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:06:37.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRuEAI","false","2000.0","","a2E6g0000001aa9EAA","81661586894797454","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkLEAQ","0056g000003hlBjAAI","","0083","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRsEAI","false","0.0","","a2E6g0000001aa9EAA","a2D6g0000000mkLEAQ","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkMEAQ","0056g000003hlBjAAI","","0084","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRrEAI","false","0.0","","a2E6g0000001aa9EAA","a2D6g0000000mkMEAQ","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkNEAQ","0056g000003hlBjAAI","","0085","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:07.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRqEAI","false","0.0","","a2E6g0000001aa9EAA","a2D6g0000000mkNEAQ","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkOEAQ","0056g000003hlBjAAI","","0086","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:08.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRtEAI","false","0.0","","a2E6g0000001aa9EAA","a2D6g0000000mkOEAQ","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkPEAQ","0056g000003hlBjAAI","","0091","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:08.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRpEAI","false","8300050.0","a2E6g0000001aZFEAY","a2E6g0000001aZJEAY","a2D6g0000000mkPEAQ","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkQEAQ","0056g000003hlBjAAI","","0096","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:08.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRpEAI","false","8200020.0","a2E6g0000001aZ9EAI","a2E6g0000001aZAEAY","a2D6g0000000mkQEAQ","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkREAQ","0056g000003hlBjAAI","","0097","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:08.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRpEAI","false","8200030.0","a2E6g0000001aZ9EAI","a2E6g0000001aZAEAY","a2D6g0000000mkREAQ","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkSEAQ","0056g000003hlBjAAI","","0100","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:08.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRpEAI","false","8300030.0","a2E6g0000001aZFEAY","a2E6g0000001aZHEAY","a2D6g0000000mkSEAQ","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkTEAQ","0056g000003hlBjAAI","","0101","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:08.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRpEAI","false","8500010.0","a2E6g0000001aZ2EAI","a2E6g0000001aZ2EAI","a2D6g0000000mkTEAQ","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkUEAQ","0056g000003hlBjAAI","","0102","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:08.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRpEAI","false","8500000.0","","a2E6g0000001aZ2EAI","a2D6g0000000mkUEAQ","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkVEAQ","0056g000003hlBjAAI","","0103","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:06:37.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRuEAI","false","1.000007E7","","a2E6g0000001aZiEAI","73801586894797454","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mkWEAQ","0056g000003hlBjAAI","","0104","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:08.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRsEAI","false","9500000.0","","a2E6g0000001aZiEAI","a2D6g0000000mkWEAQ","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mkXEAQ","0056g000003hlBjAAI","","0105","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:08.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRrEAI","false","9500000.0","","a2E6g0000001aZiEAI","a2D6g0000000mkXEAQ","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mkYEAQ","0056g000003hlBjAAI","","0106","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:08.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRqEAI","false","9500000.0","","a2E6g0000001aZiEAI","a2D6g0000000mkYEAQ","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mkZEAQ","0056g000003hlBjAAI","","0107","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:08.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRtEAI","false","9500000.0","","a2E6g0000001aZiEAI","a2D6g0000000mkZEAQ","false","","false","false","false","false","false","","","","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Qualification""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""B""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Proposal""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""C""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Credit Underwriting""}}{{SHOW_ROUTE}}{{ENDIF}}{{IF=""D""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Final Review""}}{{SHOW_ROUTE}}{{ENDIF}}","false","",""
"a2D6g0000000mkaEAA","0056g000003hlBjAAI","","0109","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:08.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRrEAI","false","4010.0","a2E6g0000001aYLEAY","a2E6g0000001aYLEAY","a2D6g0000000mkaEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkbEAA","0056g000003hlBjAAI","","0110","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:08.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRqEAI","false","4010.0","a2E6g0000001aYLEAY","a2E6g0000001aYLEAY","a2D6g0000000mkbEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkcEAA","0056g000003hlBjAAI","","0111","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:08.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRtEAI","false","4010.0","a2E6g0000001aYLEAY","a2E6g0000001aYLEAY","a2D6g0000000mkcEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkdEAA","0056g000003hlBjAAI","","0112","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:08.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRpEAI","false","4010.0","a2E6g0000001aYLEAY","a2E6g0000001aYLEAY","a2D6g0000000mkdEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkeEAA","0056g000003hlBjAAI","","0114","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-04-14T20:06:37.000Z","0056g000003hlBjAAI","","","","","","a2B6g0000000zRuEAI","false","3000.0","","a2E6g0000001aRlEAI","38781586894797454","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkfEAA","0056g000003hlBjAAI","","0115","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:08.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRrEAI","false","4000.0","","a2E6g0000001aYLEAY","a2D6g0000000mkfEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkgEAA","0056g000003hlBjAAI","","0116","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:08.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRqEAI","false","4000.0","","a2E6g0000001aYLEAY","a2D6g0000000mkgEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkhEAA","0056g000003hlBjAAI","","0117","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:08.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRtEAI","false","4000.0","","a2E6g0000001aYLEAY","a2D6g0000000mkhEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkiEAA","0056g000003hlBjAAI","","0118","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:08.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRpEAI","false","4000.0","","a2E6g0000001aYLEAY","a2D6g0000000mkiEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkjEAA","0056g000003hlBjAAI","","0119","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRoEAI","false","0.0","a2E6g0000001aYeEAI","a2E6g0000001aYeEAI","a2D6g0000000mkjEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkkEAA","0056g000003hlBjAAI","","0120","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRnEAI","false","0.0","a2E6g0000001aYeEAI","a2E6g0000001aYeEAI","a2D6g0000000mkkEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mklEAA","0056g000003hlBjAAI","","0121","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRoEAI","false","5.0","","a2E6g0000001aYeEAI","a2D6g0000000mklEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkmEAA","0056g000003hlBjAAI","","0122","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRnEAI","false","5.0","","a2E6g0000001aYeEAI","a2D6g0000000mkmEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mknEAA","0056g000003hlBjAAI","","0125","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRpEAI","false","8200050.0","a2E6g0000001aZ9EAI","a2E6g0000001aZCEAY","a2D6g0000000mknEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkoEAA","0056g000003hlBjAAI","","0126","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRoEAI","false","4.0","a2E6g0000001aYqEAI","a2E6g0000001aYfEAI","a2D6g0000000mkoEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkpEAA","0056g000003hlBjAAI","","0127","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRnEAI","false","4.0","a2E6g0000001aYrEAI","a2E6g0000001aYfEAI","a2D6g0000000mkpEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkqEAA","0056g000003hlBjAAI","","0128","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRqEAI","false","1015.0","a2E6g0000001aa0EAA","a2E6g0000001aYMEAY","a2D6g0000000mkqEAA","false","","false","false","false","false","false","","","","","","false","",""
"a2D6g0000000mkrEAA","0056g000003hlBjAAI","","0131","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2021-04-15T18:07:09.000Z","0054v00000EIZAcAAP","","","","","","a2B6g0000000zRpEAI","false","8200070.0","a2E6g0000001aZ9EAI","a2E6g0000001aZEEAY","a2D6g0000000mkrEAA","false","","false","false","false","false","false","","","","","","false","",""
